SYSTEMATIC.name_p1	SYSTEMATIC.name_p2
YMR006C	YKL211C
YMR006C	YKL008C
YMR006C	YOL126C
YMR006C	YOR065W
YMR006C	YOR083W
YMR006C	YOR126C
YMR006C	YOR136W
YMR006C	YOR184W
YMR006C	YOR348C
YMR006C	YIL160C
YMR006C	YIL155C
YMR006C	YIL124W
YMR006C	YNL297C
YMR006C	YNL141W
YMR006C	YNL029C
YMR006C	YPL053C
YMR006C	YHL016C
YMR006C	YHR051W
YMR006C	YHR106W
YMR006C	YHR123W
YMR008C	YDR529C
YMR008C	YOR175C
YMR008C	YOR323C
YMR008C	YMR006C
YMR008C	YNL297C
YMR008C	YPR032W
YMR009W	YLR053C
YMR009W	YLR119W
YMR009W	YLR346C
YMR009W	YBR036C
YMR009W	YBR185C
YMR009W	YGL235W
YMR009W	YGL071W
YMR009W	YGR227W
YMR009W	YJL160C
YMR009W	YJR059W
YMR009W	YOL031C
YMR009W	YOR061W
YMR009W	YOR238W
YMR009W	YMR120C
YMR009W	YMR237W
YMR009W	YNL012W
YMR009W	YNR034W
YMR009W	YNR044W
YMR009W	YPL109C
YMR009W	YPL022W
YMR009W	YPR032W
YMR009W	YHR198C
YMR010W	YLR372W
YMR010W	YDR238C
YMR010W	YGR060W
YMR010W	YOR069W
YMR010W	YOR104W
YMR010W	YOR132W
YMR010W	YOR233W
YMR010W	YMR272C
YMR010W	YMR307W
YMR010W	YNL287W
YMR010W	YNL079C
YMR010W	YNR028W
YMR010W	YPL246C
YMR010W	YPL195W
YMR010W	YPL028W
YMR010W	YPR032W
YMR010W	YHL031C
YMR010W	YEL002C
YMR010W	YER100W
YMR011W	YCL010C
YMR011W	YCR053W
YMR011W	YFL036W
YMR011W	YLL006W
YMR011W	YLR019W
YMR011W	YLR337C
YMR011W	YLR395C
YMR011W	YAL012W
YMR011W	YDR017C
YMR011W	YDR074W
YMR011W	YDR075W
YMR011W	YDR098C
YMR011W	YDR127W
YMR011W	YDR342C
YMR011W	YDR343C
YMR011W	YDR345C
YMR011W	YDR359C
YMR011W	YDR374C
YMR011W	YDR392W
YMR011W	YBL099W
YMR011W	YBR026C
YMR011W	YBR036C
YMR011W	YBR175W
YMR011W	YBR205W
YMR011W	YGL087C
YMR011W	YGR068C
YMR011W	YJL147C
YMR011W	YJL101C
YMR011W	YJR044C
YMR011W	YKL208W
YMR011W	YKL109W
YMR011W	YKL032C
YMR011W	YKL006W
YMR011W	YKR024C
YMR011W	YKR100C
YMR011W	YOR109W
YMR011W	YOR241W
YMR011W	YOR368W
YMR011W	YIL065C
YMR011W	YMR244W
YMR011W	YMR256C
YMR011W	YMR307W
YMR011W	YNL127W
YMR011W	YNL119W
YMR011W	YNL081C
YMR011W	YNL076W
YMR011W	YNL070W
YMR011W	YNL052W
YMR011W	YNR010W
YMR011W	YPL184C
YMR011W	YPL148C
YMR011W	YPL106C
YMR011W	YPL078C
YMR011W	YPL069C
YMR011W	YHR051W
YMR011W	YHR092C
YMR011W	YHR096C
YMR011W	YHR183W
YMR011W	YER151C
YMR012W	YLR316C
YMR012W	YOR038C
YMR012W	YOR061W
YMR012W	YOR076C
YMR012W	YOR187W
YMR012W	YIL038C
YMR012W	YML029W
YMR012W	YMR116C
YMR012W	YMR263W
YMR012W	YMR273C
YMR012W	YPL009C
YMR013C	YCR053W
YMR013C	YFL031W
YMR013C	YLR039C
YMR013C	YAL044C
YMR013C	YDR017C
YMR013C	YDR074W
YMR013C	YDR127W
YMR013C	YDR137W
YMR013C	YBR002C
YMR013C	YJL200C
YMR013C	YJR143C
YMR013C	YKL190W
YMR013C	YKL055C
YMR013C	YOR311C
YMR013C	YMR101C
YMR013C	YMR200W
YMR013C	YNL297C
YMR013C	YPL271W
YMR013C	YPL069C
YMR013C	YHR067W
YMR013C	YHR079C
YMR013C	YHR183W
YMR014W	YDL014W
YMR014W	YDR381W
YMR014W	YGR271C-A
YMR014W	YJL092W
YMR014W	YEL026W
YMR015C	YCR009C
YMR015C	YCR032W
YMR015C	YFR019W
YMR015C	YFR037C
YMR015C	YLR095C
YMR015C	YLR100W
YMR015C	YLR350W
YMR015C	YDL013W
YMR015C	YDR027C
YMR015C	YDR049W
YMR015C	YDR058C
YMR015C	YDR127W
YMR015C	YDR159W
YMR015C	YDR320C
YMR015C	YDR323C
YMR015C	YDR388W
YMR015C	YDR456W
YMR015C	YDR463W
YMR015C	YDR484W
YMR015C	YBL103C
YMR015C	YBL022C
YMR015C	YBR179C
YMR015C	YGL219C
YMR015C	YGL148W
YMR015C	YGR132C
YMR015C	YGR175C
YMR015C	YGR246C
YMR015C	YJL165C
YMR015C	YJL053W
YMR015C	YKR019C
YMR015C	YOL009C
YMR015C	YIL002C
YMR015C	YML032C
YMR015C	YMR054W
YMR015C	YMR105C
YMR015C	YMR202W
YMR015C	YMR267W
YMR015C	YMR272C
YMR015C	YMR307W
YMR015C	YNL298W
YMR015C	YNL297C
YMR015C	YNL246W
YMR015C	YNL169C
YMR015C	YPL148C
YMR015C	YPL069C
YMR015C	YPR060C
YMR015C	YPR113W
YMR015C	YHR011W
YMR015C	YHR012W
YMR015C	YHR041C
YMR015C	YEL042W
YMR015C	YEL013W
YMR015C	YEL003W
YMR015C	YEL002C
YMR015C	YER019W
YMR015C	YER031C
YMR015C	YER083C
YMR015C	YER090W
YMR015C	YER116C
YMR016C	YCL061C
YMR016C	YLL019C
YMR016C	YLR098C
YMR016C	YLR260W
YMR016C	YLR410W
YMR016C	YAL040C
YMR016C	YDL233W
YMR016C	YDL056W
YMR016C	YDL025C
YMR016C	YDR043C
YMR016C	YDR304C
YMR016C	YBL063W
YMR016C	YBL016W
YMR016C	YBR083W
YMR016C	YGL197W
YMR016C	YGL048C
YMR016C	YGL035C
YMR016C	YGR052W
YMR016C	YJL168C
YMR016C	YJL164C
YMR016C	YJR059W
YMR016C	YJR060W
YMR016C	YJR127C
YMR016C	YKL166C
YMR016C	YKL043W
YMR016C	YKL032C
YMR016C	YIL128W
YMR016C	YIL119C
YMR016C	YIR019C
YMR016C	YIR026C
YMR016C	YML041C
YMR016C	YML032C
YMR016C	YML027W
YMR016C	YML016C
YMR016C	YMR023C
YMR016C	YMR037C
YMR016C	YPL203W
YMR016C	YHL027W
YMR016C	YHL020C
YMR016C	YHR119W
YMR016C	YHR178W
YMR016C	YHR185C
YMR016C	YER013W
YMR016C	YER109C
YMR016C	YER111C
YMR016C	YER123W
YMR017W	YDR208W
YMR017W	YKR031C
YMR017W	YIL085C
YMR017W	YMR183C
YMR017W	YPL232W
YMR019W	YLR098C
YMR019W	YGL071W
YMR019W	YGR188C
YMR019W	YJR104C
YMR019W	YKL139W
YMR019W	YKR078W
YMR019W	YML016C
YMR019W	YML007W
YMR020W	YLR003C
YMR020W	YLR046C
YMR020W	YLR372W
YMR020W	YBR035C
YMR020W	YGL101W
YMR020W	YGL045W
YMR020W	YJR039W
YMR020W	YML128C
YMR020W	YMR176W
YMR020W	YMR202W
YMR020W	YNL246W
YMR020W	YNR051C
YMR020W	YPL260W
YMR020W	YPL158C
YMR020W	YPL079W
YMR020W	YHL027W
YMR021C	YFR014C
YMR021C	YLR039C
YMR021C	YLR096W
YMR021C	YLR214W
YMR021C	YLR262C
YMR021C	YDR137W
YMR021C	YBL103C
YMR021C	YGL151W
YMR021C	YGL071W
YMR021C	YJR059W
YMR021C	YJR140C
YMR021C	YOR111W
YMR021C	YML112W
YMR021C	YHL027W
YMR021C	YHR175W
YMR021C	YHR206W
YMR022W	YLL039C
YMR022W	YLR006C
YMR022W	YLR056W
YMR022W	YLR065C
YMR022W	YLR109W
YMR022W	YLR168C
YMR022W	YLR290C
YMR022W	YLR373C
YMR022W	YAL026C
YMR022W	YAL042W
YMR022W	YAL002W
YMR022W	YDR388W
YMR022W	YGL255W
YMR022W	YGL195W
YMR022W	YGL057C
YMR022W	YGR097W
YMR022W	YGR285C
YMR022W	YJL179W
YMR022W	YJL117W
YMR022W	YJL106W
YMR022W	YKL213C
YMR022W	YKL210W
YMR022W	YKL010C
YMR022W	YOL132W
YMR022W	YOL016C
YMR022W	YOL009C
YMR022W	YOR196C
YMR022W	YIL128W
YMR022W	YIL088C
YMR022W	YIL036W
YMR022W	YIL033C
YMR022W	YML075C
YMR022W	YMR052W
YMR022W	YMR123W
YMR022W	YMR161W
YMR022W	YMR198W
YMR022W	YMR264W
YMR022W	YMR307W
YMR022W	YNL323W
YMR022W	YNL297C
YMR022W	YNL199C
YMR022W	YNL181W
YMR022W	YNL169C
YMR022W	YNL127W
YMR022W	YNL100W
YMR022W	YNL064C
YMR022W	YNR013C
YMR022W	YNR031C
YMR022W	YPL246C
YMR022W	YPL183W-A
YMR022W	YPL172C
YMR022W	YPL094C
YMR022W	YPL069C
YMR022W	YPL065W
YMR022W	YPR024W
YMR022W	YHR008C
YMR022W	YHR079C
YMR022W	YHR101C
YMR022W	YEL051W
YMR022W	YEL003W
YMR022W	YEL002C
YMR022W	YER019C-A
YMR022W	YER100W
YMR022W	YER116C
YMR022W	YER120W
YMR022W	YER125W
YMR022W	YER140W
YMR023C	YCL010C
YMR023C	YCR008W
YMR023C	YCR031C
YMR023C	YCR032W
YMR023C	YFL036W
YMR023C	YFL014W
YMR023C	YFR031C-A
YMR023C	YLR119W
YMR023C	YLR180W
YMR023C	YLR191W
YMR023C	YLR266C
YMR023C	YLR290C
YMR023C	YLR395C
YMR023C	YAL065C
YMR023C	YAL062W
YMR023C	YDL203C
YMR023C	YDL200C
YMR023C	YDL157C
YMR023C	YDL104C
YMR023C	YDL083C
YMR023C	YDL080C
YMR023C	YDL076C
YMR023C	YDL065C
YMR023C	YDR018C
YMR023C	YDR075W
YMR023C	YDR155C
YMR023C	YDR359C
YMR023C	YDR378C
YMR023C	YDR383C
YMR023C	YDR388W
YMR023C	YDR447C
YMR023C	YBL051C
YMR023C	YBR036C
YMR023C	YBR095C
YMR023C	YBR185C
YMR023C	YBR195C
YMR023C	YBR221C
YMR023C	YBR231C
YMR023C	YGL235W
YMR023C	YGL124C
YMR023C	YGL115W
YMR023C	YGL087C
YMR023C	YGL045W
YMR023C	YGR077C
YMR023C	YGR084C
YMR023C	YGR101W
YMR023C	YGR206W
YMR023C	YJL210W
YMR023C	YJR059W
YMR023C	YJR079W
YMR023C	YJR080C
YMR023C	YJR094C
YMR023C	YJR119C
YMR023C	YKL208W
YMR023C	YKL109W
YMR023C	YKL032C
YMR023C	YKR024C
YMR023C	YKR065C
YMR023C	YKR099W
YMR023C	YOL052C
YMR023C	YOL027C
YMR023C	YOR131C
YMR023C	YOR196C
YMR023C	YOR358W
YMR023C	YIL038C
YMR023C	YIR003W
YMR023C	YML081C-A
YMR023C	YMR140W
YMR023C	YMR244C-A
YMR023C	YNL107W
YMR023C	YNL097C
YMR023C	YNL071W
YMR023C	YNL070W
YMR023C	YNR006W
YMR023C	YHL027W
YMR023C	YHL023C
YMR023C	YHR004C
YMR023C	YHR041C
YMR023C	YHR116W
YMR023C	YHR155W
YMR023C	YHR198C
YMR023C	YHR203C
YMR023C	YER061C
YMR023C	YER072W
YMR023C	YER078C
YMR023C	YER129W
YMR023C	YER131W
YMR023C	YER164W
YMR024W	YDR100W
YMR024W	YDR479C
YMR024W	YGR125W
YMR025W	YLR412W
YMR025W	YDR092W
YMR025W	YDR128W
YMR025W	YBR044C
YMR025W	YGR120C
YMR025W	YNR052C
YMR025W	YER156C
YMR026C	YCR009C
YMR026C	YCR063W
YMR026C	YLR056W
YMR026C	YLR119W
YMR026C	YLR150W
YMR026C	YDL104C
YMR026C	YDL002C
YMR026C	YBL104C
YMR026C	YBR082C
YMR026C	YBR221C
YMR026C	YBR291C
YMR026C	YGL235W
YMR026C	YGL045W
YMR026C	YGL029W
YMR026C	YGR084C
YMR026C	YKL215C
YMR026C	YKL208W
YMR026C	YKL032C
YMR026C	YKR065C
YMR026C	YOL147C
YMR026C	YOL071W
YMR026C	YOL044W
YMR026C	YOL027C
YMR026C	YOR196C
YMR026C	YOR275C
YMR026C	YOR334W
YMR026C	YMR183C
YMR026C	YMR282C
YMR026C	YNL297C
YMR026C	YNL214W
YMR026C	YNL091W
YMR026C	YNL071W
YMR026C	YNR006W
YMR026C	YNR010W
YMR026C	YNR022C
YMR026C	YNR055C
YMR026C	YPL226W
YMR026C	YPL060W
YMR026C	YPR029C
YMR026C	YHL023C
YMR026C	YHR067W
YMR026C	YHR123W
YMR026C	YHR160C
YMR026C	YHR189W
YMR026C	YER078C
YMR026C	YER178W
YMR027W	YPR036W
YMR027W	YHR039C-A
YMR028W	YCR008W
YMR028W	YCR086W
YMR028W	YCR089W
YMR028W	YFL036W
YMR028W	YFL013C
YMR028W	YLR038C
YMR028W	YLR079W
YMR028W	YLR119W
YMR028W	YLR182W
YMR028W	YLR320W
YMR028W	YAL016W
YMR028W	YAR014C
YMR028W	YDL192W
YMR028W	YDL119C
YMR028W	YDL006W
YMR028W	YDR075W
YMR028W	YDR080W
YMR028W	YDR159W
YMR028W	YDR162C
YMR028W	YDR188W
YMR028W	YDR289C
YMR028W	YDR349C
YMR028W	YDR378C
YMR028W	YDR388W
YMR028W	YDR435C
YMR028W	YBL081W
YMR028W	YBR200W
YMR028W	YBR274W
YMR028W	YGL226W
YMR028W	YGL215W
YMR028W	YGL212W
YMR028W	YGL190C
YMR028W	YGL168W
YMR028W	YGL167C
YMR028W	YGL151W
YMR028W	YGL115W
YMR028W	YGL085W
YMR028W	YGL057C
YMR028W	YGR174C
YMR028W	YGR200C
YMR028W	YGR229C
YMR028W	YGR283C
YMR028W	YJL141C
YMR028W	YJL111W
YMR028W	YJL047C
YMR028W	YJR059W
YMR028W	YJR066W
YMR028W	YJR120W
YMR028W	YKL208W
YMR028W	YKL137W
YMR028W	YKL069W
YMR028W	YKR072C
YMR028W	YOL081W
YMR028W	YOR037W
YMR028W	YOR065W
YMR028W	YOR080W
YMR028W	YOR085W
YMR028W	YOR123C
YMR028W	YIL154C
YMR028W	YIL105C
YMR028W	YIL008W
YMR028W	YMR198W
YMR028W	YMR312W
YMR028W	YNL147W
YMR028W	YNL090W
YMR028W	YNL032W
YMR028W	YNR032W
YMR028W	YNR051C
YMR028W	YPL180W
YMR028W	YPL178W
YMR028W	YPL152W
YMR028W	YPR024W
YMR028W	YPR040W
YMR028W	YPR070W
YMR028W	YPR122W
YMR028W	YPR141C
YMR028W	YHR031C
YMR028W	YHR041C
YMR028W	YHR073W
YMR028W	YHR186C
YMR028W	YER083C
YMR028W	YER092W
YMR028W	YER111C
YMR029C	YJL082W
YMR029C	YKL073W
YMR029C	YKR035W-A
YMR029C	YMR054W
YMR029C	YMR183C
YMR029C	YNL127W
YMR029C	YNL091W
YMR029C	YPR018W
YMR029C	YHR216W
YMR031C	YCR004C
YMR031C	YLR175W
YMR031C	YDR064W
YMR031C	YDR099W
YMR031C	YDR385W
YMR031C	YDR471W
YMR031C	YBR087W
YMR031C	YGR238C
YMR031C	YJR009C
YMR031C	YJR140C
YMR031C	YKL180W
YMR031C	YMR086W
YMR031C	YMR111C
YMR031C	YNL209W
YMR031C	YNL154C
YMR031C	YNL153C
YMR031C	YPL004C
YMR031C	YHR010W
YMR031C	YHR121W
YMR031C	YEL026W
YMR031C	YER031C
YMR032W	YCL052C
YMR032W	YCL044C
YMR032W	YCL043C
YMR032W	YCL010C
YMR032W	YCL008C
YMR032W	YCL001W
YMR032W	YCR014C
YMR032W	YCR028C
YMR032W	YFL049W
YMR032W	YFL047W
YMR032W	YFL031W
YMR032W	YFL001W
YMR032W	YFR011C
YMR032W	YFR050C
YMR032W	YLL055W
YMR032W	YLR055C
YMR032W	YLR056W
YMR032W	YLR058C
YMR032W	YLR078C
YMR032W	YLR088W
YMR032W	YLR089C
YMR032W	YLR229C
YMR032W	YLR246W
YMR032W	YLR249W
YMR032W	YLR264W
YMR032W	YLR267W
YMR032W	YLR268W
YMR032W	YLR284C
YMR032W	YLR286C
YMR032W	YLR287C
YMR032W	YLR314C
YMR032W	YLR370C
YMR032W	YLR395C
YMR032W	YLR410W
YMR032W	YLR425W
YMR032W	YLR430W
YMR032W	YAL041W
YMR032W	YAL039C
YMR032W	YAL029C
YMR032W	YAL011W
YMR032W	YDL204W
YMR032W	YDL194W
YMR032W	YDL190C
YMR032W	YDL240W
YMR032W	YDL230W
YMR032W	YDL111C
YMR032W	YDL099W
YMR032W	YDL093W
YMR032W	YDL085W
YMR032W	YDL078C
YMR032W	YDR033W
YMR032W	YDR036C
YMR032W	YDR074W
YMR032W	YDR096W
YMR032W	YDR100W
YMR032W	YDR104C
YMR032W	YDR128W
YMR032W	YDR150W
YMR032W	YDR161W
YMR032W	YDR164C
YMR032W	YDR168W
YMR032W	YDR177W
YMR032W	YDR178W
YMR032W	YDR208W
YMR032W	YDR233C
YMR032W	YDR293C
YMR032W	YDR297W
YMR032W	YDR307W
YMR032W	YDR315C
YMR032W	YDR320C
YMR032W	YDR334W
YMR032W	YDR349C
YMR032W	YDR388W
YMR032W	YDR389W
YMR032W	YDR393W
YMR032W	YDR404C
YMR032W	YDR414C
YMR032W	YDR424C
YMR032W	YDR439W
YMR032W	YDR488C
YMR032W	YDR505C
YMR032W	YDR511W
YMR032W	YBL072C
YMR032W	YBL063W
YMR032W	YBL059W
YMR032W	YBL039C
YMR032W	YBL027W
YMR032W	YBR009C
YMR032W	YBR010W
YMR032W	YBR023C
YMR032W	YBR030W
YMR032W	YBR038W
YMR032W	YBR041W
YMR032W	YBR078W
YMR032W	YBR082C
YMR032W	YBR108W
YMR032W	YBR111C
YMR032W	YBR114W
YMR032W	YBR128C
YMR032W	YBR130C
YMR032W	YBR150C
YMR032W	YBR171W
YMR032W	YBR172C
YMR032W	YBR183W
YMR032W	YBR215W
YMR032W	YBR231C
YMR032W	YBR243C
YMR032W	YBR254C
YMR032W	YBR299W
YMR032W	YGL237C
YMR032W	YGL236C
YMR032W	YGL231C
YMR032W	YGL228W
YMR032W	YGL205W
YMR032W	YGL201C
YMR032W	YGL174W
YMR032W	YGL167C
YMR032W	YGL099W
YMR032W	YGL061C
YMR032W	YGL060W
YMR032W	YGL054C
YMR032W	YGL027C
YMR032W	YGL020C
YMR032W	YGL010W
YMR032W	YGL002W
YMR032W	YGL001C
YMR032W	YGR007W
YMR032W	YGR030C
YMR032W	YGR036C
YMR032W	YGR037C
YMR032W	YGR058W
YMR032W	YGR070W
YMR032W	YGR072W
YMR032W	YGR074W
YMR032W	YGR078C
YMR032W	YGR089W
YMR032W	YGR118W
YMR032W	YGR132C
YMR032W	YGR155W
YMR032W	YGR162W
YMR032W	YGR177C
YMR032W	YGR178C
YMR032W	YGR240C
YMR032W	YGR248W
YMR032W	YGR284C
YMR032W	YJL208C
YMR032W	YJL198W
YMR032W	YJL168C
YMR032W	YJL164C
YMR032W	YJL153C
YMR032W	YJL148W
YMR032W	YJL145W
YMR032W	YJL139C
YMR032W	YJL134W
YMR032W	YJL124C
YMR032W	YJL098W
YMR032W	YJL095W
YMR032W	YJL089W
YMR032W	YJL084C
YMR032W	YJL078C
YMR032W	YJL062W
YMR032W	YJL034W
YMR032W	YJL020C
YMR032W	YJR059W
YMR032W	YJR060W
YMR032W	YJR084W
YMR032W	YJR090C
YMR032W	YJR092W
YMR032W	YJR140C
YMR032W	YKL190W
YMR032W	YKL187C
YMR032W	YKL213C
YMR032W	YKL208W
YMR032W	YKL161C
YMR032W	YKL160W
YMR032W	YKL129C
YMR032W	YKL110C
YMR032W	YKL101W
YMR032W	YKL079W
YMR032W	YKL056C
YMR032W	YKL048C
YMR032W	YKR019C
YMR032W	YKR029C
YMR032W	YKR034W
YMR032W	YKR043C
YMR032W	YKR063C
YMR032W	YKR065C
YMR032W	YKR067W
YMR032W	YKR090W
YMR032W	YKR095W
YMR032W	YKR103W
YMR032W	YOL149W
YMR032W	YOL111C
YMR032W	YOL110W
YMR032W	YOL103W
YMR032W	YOL070C
YMR032W	YOL065C
YMR032W	YOL045W
YMR032W	YOL036W
YMR032W	YOL030W
YMR032W	YOL011W
YMR032W	YOR007C
YMR032W	YOR008C
YMR032W	YOR101W
YMR032W	YOR127W
YMR032W	YOR181W
YMR032W	YOR191W
YMR032W	YOR196C
YMR032W	YOR264W
YMR032W	YOR322C
YMR032W	YOR326W
YMR032W	YOR349W
YMR032W	YOR360C
YMR032W	YOR377W
YMR032W	YIL156W
YMR032W	YIL135C
YMR032W	YIL131C
YMR032W	YIL098C
YMR032W	YIL090W
YMR032W	YIL077C
YMR032W	YIL053W
YMR032W	YIL043C
YMR032W	YIL042C
YMR032W	YIL040W
YMR032W	YIL039W
YMR032W	YIL019W
YMR032W	YIL005W
YMR032W	YIR038C
YMR032W	YML075C
YMR032W	YML072C
YMR032W	YML128C
YMR032W	YML123C
YMR032W	YML117W
YMR032W	YML064C
YMR032W	YML062C
YMR032W	YML054C
YMR032W	YML052W
YMR032W	YML038C
YMR032W	YML029W
YMR032W	YMR100W
YMR032W	YMR109W
YMR032W	YMR123W
YMR032W	YMR145C
YMR032W	YMR152W
YMR032W	YMR154C
YMR032W	YMR157C
YMR032W	YMR161W
YMR032W	YMR162C
YMR032W	YMR164C
YMR032W	YMR167W
YMR032W	YMR186W
YMR032W	YMR190C
YMR032W	YMR198W
YMR032W	YMR207C
YMR032W	YMR220W
YMR032W	YMR223W
YMR032W	YMR251W-A
YMR032W	YMR272C
YMR032W	YMR298W
YMR032W	YMR299C
YMR032W	YMR313C
YMR032W	YNL327W
YMR032W	YNL323W
YMR032W	YNL307C
YMR032W	YNL300W
YMR032W	YNL298W
YMR032W	YNL271C
YMR032W	YNL241C
YMR032W	YNL233W
YMR032W	YNL215W
YMR032W	YNL199C
YMR032W	YNL169C
YMR032W	YNL154C
YMR032W	YNL152W
YMR032W	YNL146W
YMR032W	YNL131W
YMR032W	YNL130C
YMR032W	YNL100W
YMR032W	YNL099C
YMR032W	YNL097C
YMR032W	YNL094W
YMR032W	YNL090W
YMR032W	YNL079C
YMR032W	YNL078W
YMR032W	YNL070W
YMR032W	YNL064C
YMR032W	YNL047C
YMR032W	YNL046W
YMR032W	YNL045W
YMR032W	YNL031C
YMR032W	YNR006W
YMR032W	YNR008W
YMR032W	YNR013C
YMR032W	YNR019W
YMR032W	YNR021W
YMR032W	YNR043W
YMR032W	YNR070W
YMR032W	YNR075W
YMR032W	YPL274W
YMR032W	YPL227C
YMR032W	YPL226W
YMR032W	YPL213W
YMR032W	YPL202C
YMR032W	YPL179W
YMR032W	YPL170W
YMR032W	YPL166W
YMR032W	YPL158C
YMR032W	YPL157W
YMR032W	YPL147W
YMR032W	YPL140C
YMR032W	YPL137C
YMR032W	YPL115C
YMR032W	YPL109C
YMR032W	YPL096W
YMR032W	YPL087W
YMR032W	YPL086C
YMR032W	YPL084W
YMR032W	YPL072W
YMR032W	YPL057C
YMR032W	YPL051W
YMR032W	YPL037C
YMR032W	YPL036W
YMR032W	YPR024W
YMR032W	YPR028W
YMR032W	YPR058W
YMR032W	YPR070W
YMR032W	YPR071W
YMR032W	YPR095C
YMR032W	YPR111W
YMR032W	YPR119W
YMR032W	YPR149W
YMR032W	YPR165W
YMR032W	YPR176C
YMR032W	YPR183W
YMR032W	YPR184W
YMR032W	YPR185W
YMR032W	YHL035C
YMR032W	YHL027W
YMR032W	YHR023W
YMR032W	YHR045W
YMR032W	YHR105W
YMR032W	YHR107C
YMR032W	YHR111W
YMR032W	YHR123W
YMR032W	YHR129C
YMR032W	YHR135C
YMR032W	YHR143W
YMR032W	YHR195W
YMR032W	YHR199C
YMR032W	YEL037C
YMR032W	YEL024W
YMR032W	YEL013W
YMR032W	YER031C
YMR032W	YER032W
YMR032W	YER047C
YMR032W	YER048C
YMR032W	YER062C
YMR032W	YER092W
YMR032W	YER111C
YMR032W	YER123W
YMR032W	YER144C
YMR032W	YER177W
YMR033W	YCL032W
YMR033W	YCR063W
YMR033W	YFL049W
YMR033W	YLR087C
YMR033W	YLR191W
YMR033W	YLR372W
YMR033W	YLR393W
YMR033W	YLR394W
YMR033W	YAL024C
YMR033W	YAL011W
YMR033W	YDL074C
YMR033W	YDL065C
YMR033W	YDR055W
YMR033W	YDR143C
YMR033W	YDR207C
YMR033W	YDR256C
YMR033W	YDR258C
YMR033W	YDR368W
YMR033W	YBL098W
YMR033W	YBL089W
YMR033W	YBL060W
YMR033W	YBL031W
YMR033W	YBL017C
YMR033W	YBL005W
YMR033W	YBR066C
YMR033W	YBR194W
YMR033W	YBR214W
YMR033W	YBR218C
YMR033W	YBR231C
YMR033W	YBR288C
YMR033W	YGL016W
YMR033W	YGR157W
YMR033W	YJL084C
YMR033W	YJR079W
YMR033W	YOL108C
YMR033W	YOL004W
YMR033W	YOR049C
YMR033W	YOR067C
YMR033W	YOR140W
YMR033W	YOR360C
YMR033W	YIL040W
YMR033W	YMR154C
YMR033W	YMR201C
YMR033W	YMR202W
YMR033W	YNL077W
YMR033W	YNR010W
YMR033W	YNR023W
YMR033W	YPL214C
YMR033W	YPL213W
YMR033W	YPL129W
YMR033W	YPL055C
YMR033W	YPL047W
YMR033W	YPL022W
YMR033W	YPL016W
YMR033W	YPR023C
YMR033W	YPR034W
YMR033W	YPR052C
YMR033W	YPR070W
YMR033W	YPR160W
YMR033W	YPR167C
YMR033W	YHL025W
YMR033W	YER164W
YMR033W	YER177W
YMR036C	YLR096W
YMR036C	YLR098C
YMR036C	YDR155C
YMR036C	YDR359C
YMR036C	YBL045C
YMR036C	YBL002W
YMR036C	YBR133C
YMR036C	YGL116W
YMR036C	YGR271W
YMR036C	YJL194W
YMR036C	YJL187C
YMR036C	YKL203C
YMR036C	YOR372C
YMR036C	YIL070C
YMR036C	YML091C
YMR036C	YML109W
YMR036C	YMR273C
YMR036C	YPL204W
YMR036C	YPR191W
YMR036C	YHR158C
YMR037C	YLL026W
YMR037C	YLR014C
YMR037C	YLR119W
YMR037C	YLR248W
YMR037C	YLR313C
YMR037C	YLR371W
YMR037C	YLR393W
YMR037C	YDR017C
YMR037C	YDR049W
YMR037C	YDR283C
YMR037C	YDR335W
YMR037C	YDR359C
YMR037C	YDR392W
YMR037C	YBR095C
YMR037C	YBR126C
YMR037C	YGL087C
YMR037C	YGL037C
YMR037C	YJL210W
YMR037C	YJL206C
YMR037C	YJL168C
YMR037C	YJL164C
YMR037C	YJL147C
YMR037C	YJL110C
YMR037C	YJL005W
YMR037C	YJR054W
YMR037C	YKL166C
YMR037C	YKL038W
YMR037C	YOL051W
YMR037C	YOL009C
YMR037C	YOR054C
YMR037C	YOR079C
YMR037C	YOR290C
YMR037C	YIL128W
YMR037C	YIL119C
YMR037C	YML041C
YMR037C	YML007W
YMR037C	YMR154C
YMR037C	YMR179W
YMR037C	YNL229C
YMR037C	YNL136W
YMR037C	YNL098C
YMR037C	YNL076W
YMR037C	YNL027W
YMR037C	YPL203W
YMR037C	YPL041C
YMR037C	YPR095C
YMR037C	YHL027W
YMR037C	YHL009C
YMR037C	YHR028C
YMR037C	YHR203C
YMR037C	YHR205W
YMR037C	YHR206W
YMR037C	YER151C
YMR038C	YCL008C
YMR038C	YCR009C
YMR038C	YCR052W
YMR038C	YFL001W
YMR038C	YFR040W
YMR038C	YLL009C
YMR038C	YLL002W
YMR038C	YLR039C
YMR038C	YLR055C
YMR038C	YLR056W
YMR038C	YLR087C
YMR038C	YLR182W
YMR038C	YLR226W
YMR038C	YLR262C
YMR038C	YLR287C
YMR038C	YLR384C
YMR038C	YLR388W
YMR038C	YAL040C
YMR038C	YDL232W
YMR038C	YDL164C
YMR038C	YDL116W
YMR038C	YDL074C
YMR038C	YDL059C
YMR038C	YDL033C
YMR038C	YDL006W
YMR038C	YDR137W
YMR038C	YDR143C
YMR038C	YDR146C
YMR038C	YDR155C
YMR038C	YDR162C
